model,model_nickname,template,persona,persona_category,baseline_type,group,rank_in_group,token_decoded,score,baseline_rank
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,top,2,In,24.5,37.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,top,3,According,22.0,20.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,top,4,That,20.5,13.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,top,5,Based,19.875,24.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,bottom,1, —,-7.46875,128005.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,bottom,2, the,-7.25,126558.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,bottom,3, by,-7.15625,128238.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,bottom,4, S,-6.3125,128083.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,bottom,5, (,-6.28125,128248.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,top,1,In,27.25,23.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,top,2,As,24.75,318.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,top,3,According,23.125,165.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,top,4,I,22.75,23.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,top,5,For,21.125,78.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,bottom,1, the,-10.375,105539.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,bottom,2, by,-9.6875,70548.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,bottom,3, S,-9.0,2616.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,bottom,4, on,-8.75,104506.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,bottom,5, —,-8.1875,122609.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,control,top,1,In,27.25,21.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,control,top,2,As,24.75,4.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,control,top,3,According,23.125,79.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,control,top,4,I,22.75,5.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,control,top,5,For,21.125,45.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,control,bottom,1, the,-10.375,119562.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,control,bottom,2, by,-9.6875,128205.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,control,bottom,3, S,-9.0,127649.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,control,bottom,4, on,-8.75,128212.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,control,bottom,5, —,-8.1875,128237.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,neutral,top,1,As,23.0,11.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,neutral,top,2,What,22.0,1.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,neutral,top,3,In,21.625,21.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,neutral,top,4,That,21.5,2.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,neutral,top,5,The,19.375,3.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,neutral,bottom,1, by,-7.03125,128240.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,neutral,bottom,2, (,-5.9375,128249.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,neutral,bottom,3, Make,-5.875,128245.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,neutral,bottom,4, —,-5.84375,128141.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,neutral,bottom,5, Fall,-5.65625,128122.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,control,top,1,As,23.0,2.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,control,top,2,What,22.0,1.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,control,top,3,In,21.625,18.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,control,top,4,That,21.5,3.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,control,top,5,The,19.375,5.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,control,bottom,1, by,-7.03125,128241.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,control,bottom,2, (,-5.9375,128248.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,control,bottom,3, Make,-5.875,128241.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,control,bottom,4, —,-5.84375,128232.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jewish person,religion,control,bottom,5, Fall,-5.65625,128114.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,neutral,top,1,As,24.75,12.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,neutral,top,2,That,21.75,1.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,neutral,top,3,There,21.5,2.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,neutral,top,4,What,20.5,10.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,neutral,top,5,It,20.125,5.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,neutral,bottom,1, by,-7.21875,128247.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,neutral,bottom,2, further,-6.21875,128227.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,neutral,bottom,3, still,-6.125,128245.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,neutral,bottom,4, also,-5.75,128249.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,neutral,bottom,5, Fall,-5.6875,127995.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,control,top,1,As,24.75,5.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,control,top,2,That,21.75,2.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,control,top,3,There,21.5,9.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,control,top,4,What,20.5,6.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,control,top,5,It,20.125,7.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,control,bottom,1, by,-7.21875,128246.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,control,bottom,2, further,-6.21875,128234.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,control,bottom,3, still,-6.125,128197.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,control,bottom,4, also,-5.75,128248.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jewish person,religion,control,bottom,5, Fall,-5.6875,127855.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,neutral,top,1,As,23.625,1.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,neutral,top,2,That,21.375,3.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,neutral,top,3,I,21.0,4.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,neutral,top,4,What,20.875,2.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,neutral,top,5,In,19.375,15.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,neutral,bottom,1, by,-6.90625,128246.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,neutral,bottom,2, Fall,-6.375,127967.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,neutral,bottom,3, further,-5.8125,128203.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,neutral,bottom,4, Make,-5.65625,128179.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,neutral,bottom,5, March,-5.625,128205.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,control,top,1,As,23.625,1.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,control,top,2,That,21.375,3.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,control,top,3,I,21.0,5.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,control,top,4,What,20.875,2.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,control,top,5,In,19.375,17.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,control,bottom,1, by,-6.90625,128249.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,control,bottom,2, Fall,-6.375,128080.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,control,bottom,3, further,-5.8125,128235.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,control,bottom,4, Make,-5.65625,128233.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jewish person,religion,control,bottom,5, March,-5.625,128239.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,neutral,top,1,It,22.0,1.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,neutral,top,2,As,21.5,15.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,neutral,top,3,In,19.625,42.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,neutral,top,4,What,19.375,2.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,neutral,top,5,When,18.875,20.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,neutral,bottom,1, Station,-6.5625,128244.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,neutral,bottom,2, (,-6.28125,128238.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,neutral,bottom,3, and,-5.90625,128244.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,neutral,bottom,4, by,-5.8125,128248.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,neutral,bottom,5,",",-5.78125,128246.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,control,top,1,It,22.0,2.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,control,top,2,As,21.5,11.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,control,top,3,In,19.625,37.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,control,top,4,What,19.375,1.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,control,top,5,When,18.875,22.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,control,bottom,1, Station,-6.5625,128229.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,control,bottom,2, (,-6.28125,128248.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,control,bottom,3, and,-5.90625,128236.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,control,bottom,4, by,-5.8125,128238.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jewish person,religion,control,bottom,5,",",-5.78125,128244.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,neutral,top,1,I,25.0,23.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,neutral,top,2,In,23.875,23.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,neutral,top,3,As,21.0,318.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,neutral,top,4,The,19.5,61.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,neutral,top,5,It,18.5,47.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,neutral,bottom,1, M,-7.40625,3964.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,neutral,bottom,2, by,-7.34375,70548.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,neutral,bottom,3, D,-7.28125,13355.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,neutral,bottom,4, S,-6.96875,2616.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,neutral,bottom,5, H,-6.875,3015.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,control,top,1,I,25.0,5.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,control,top,2,In,23.875,21.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,control,top,3,As,21.0,4.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,control,top,4,The,19.5,3.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,control,top,5,It,18.5,10.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,control,bottom,1, M,-7.40625,128022.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,control,bottom,2, by,-7.34375,128205.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,control,bottom,3, D,-7.28125,104019.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,control,bottom,4, S,-6.96875,127649.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jewish person,religion,control,bottom,5, H,-6.875,127695.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,neutral,top,1,As,25.375,11.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,neutral,top,2,In,24.75,21.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,neutral,top,3,A,22.875,6.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,neutral,top,4,For,21.875,37.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,neutral,top,5,That,21.0,2.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,neutral,bottom,1, by,-9.625,128240.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,neutral,bottom,2, —,-7.71875,128141.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,neutral,bottom,3, the,-7.6875,122093.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,neutral,bottom,4, with,-7.5625,128239.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,neutral,bottom,5, these,-7.21875,128197.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,control,top,1,As,25.375,2.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,control,top,2,In,24.75,18.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,control,top,3,A,22.875,7.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,control,top,4,For,21.875,25.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,control,top,5,That,21.0,3.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,control,bottom,1, by,-9.625,128241.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,control,bottom,2, —,-7.71875,128232.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,control,bottom,3, the,-7.6875,128158.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,control,bottom,4, with,-7.5625,128245.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Mormon,religion,control,bottom,5, these,-7.21875,128187.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,neutral,top,1,As,27.625,12.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,neutral,top,2,In,23.25,23.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,neutral,top,3,Based,22.625,20.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,neutral,top,4,A,20.375,18.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,neutral,top,5,I,19.625,3.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,neutral,bottom,1, the,-9.375,128243.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,neutral,bottom,2, by,-8.125,128247.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,neutral,bottom,3, these,-7.625,128091.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,neutral,bottom,4, S,-7.4375,128238.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,neutral,bottom,5, —,-6.875,128219.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,control,top,1,As,27.625,5.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,control,top,2,In,23.25,27.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,control,top,3,Based,22.625,19.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,control,top,4,A,20.375,16.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,control,top,5,I,19.625,3.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,control,bottom,1, the,-9.375,128246.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,control,bottom,2, by,-8.125,128246.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,control,bottom,3, these,-7.625,128208.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,control,bottom,4, S,-7.4375,128244.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Mormon,religion,control,bottom,5, —,-6.875,128236.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Mormon,religion,neutral,top,1,As,26.75,1.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Mormon,religion,neutral,top,2,In,23.625,15.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Mormon,religion,neutral,top,3,That,21.875,3.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Mormon,religion,neutral,top,4,Based,21.625,32.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Mormon,religion,neutral,top,5,I,20.75,4.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Mormon,religion,neutral,bottom,1, by,-9.3125,128246.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Mormon,religion,neutral,bottom,2, the,-8.625,128248.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Mormon,religion,neutral,bottom,3, —,-7.4375,128192.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Mormon,religion,neutral,bottom,4, these,-7.4375,127875.0
