model,model_nickname,template,persona,persona_category,baseline_type,direction,token_decoded,baseline_rank,persona_rank,rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,up, excuses,122331.0,1942.5,-120388.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,up,",in",123686.5,3504.0,-120182.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,up, in,126107.0,6131.0,-119976.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,up,enville,123346.0,3401.0,-119945.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,up,忠,125406.0,5464.0,-119942.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,down, Def,1403.5,127849.0,126445.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,down, while,2768.5,127966.5,125198.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,down, what,998.5,122697.0,121698.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,down,Stuff,3774.0,125063.5,121289.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,down, whilst,1426.5,122597.5,121171.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,down, perception,881.0,121389.5,120508.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,down,.person,5266.0,124821.5,119555.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,down, Opinion,2001.5,121245.0,119243.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,down,_mean,4175.5,122905.0,118729.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,down, The,8852.0,127222.5,118370.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,up,?key,126071.5,2929.0,-123142.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,up, as,122682.0,242.5,-122439.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,up,riott,124127.0,2929.0,-121198.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,up,орм,124112.0,3478.0,-120634.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,up,arnation,120838.5,1878.0,-118960.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,up, reconcile,123827.5,5140.5,-118687.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,up,ifies,125060.0,6598.0,-118462.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,up,держ,124827.5,6984.0,-117843.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,up, hi,125456.0,8081.5,-117374.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,up,emple,121897.0,4692.5,-117204.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,down, there,849.0,128137.0,127288.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,down, since,456.0,127260.0,126804.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,down, without,1034.5,127697.0,126662.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,down, anything,2037.0,125486.5,123449.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,down,agna,3625.0,125528.0,121903.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,down, theres,5531.0,126973.5,121442.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,down, ranged,2746.0,124030.0,121284.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,down,Stuff,3144.5,124342.5,121198.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,down, Listing,3325.0,124186.0,120861.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,down, ranging,5384.5,125255.0,119870.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,up, faith,125580.5,3914.0,-121666.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,up,CORD,121162.0,1983.5,-119178.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,up,忠,125620.0,6984.0,-118636.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,up,ifies,125177.0,6598.0,-118579.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,up, faithful,124647.5,6210.0,-118437.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,up, In,126601.0,8330.5,-118270.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,up,jem,123942.5,6984.0,-116958.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,up, Merry,120464.0,4167.5,-116296.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,up, devotion,125550.0,9367.5,-116182.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,up,inou,118041.0,2554.0,-115487.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,down, without,475.5,127697.0,127221.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,down, since,318.5,127260.0,126941.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,down, however,2592.5,127170.5,124578.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,down, Human,4778.0,127168.0,122390.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,down, what,5483.5,127143.5,121660.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,down, ranged,2529.0,124030.0,121501.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,down, estimating,1078.0,121915.0,120837.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,down, Imag,1708.0,122463.0,120755.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,down, Trying,1189.5,121766.5,120577.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,down, nobody,415.5,120294.0,119878.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,up, In,127695.5,2007.5,-125688.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,up, Happy,124014.0,1140.5,-122873.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,up, congr,123815.5,1018.0,-122797.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,up, For,126934.0,5163.5,-121770.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,up, FOR,126039.5,6116.5,-119923.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,up, Merry,120463.0,1167.0,-119296.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,up,-in,120713.0,2106.5,-118606.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,up, prem,122542.0,3954.0,-118588.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,up, hi,121754.0,3531.5,-118222.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,up, satisfied,124265.5,6671.0,-117594.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,down,alie,2898.0,120934.5,118036.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,down, framing,5689.5,119968.0,114278.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,down, spotting,8799.5,122098.0,113298.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,down,.theme,4056.5,116428.0,112371.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,down, Opinion,2094.0,114421.5,112327.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,down, teamed,10912.5,122968.0,112055.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,down,ước,6238.5,117911.5,111673.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,down,erable,7094.0,118151.0,111057.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,down, framed,6048.5,116746.0,110697.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,down, Things,7323.5,117339.5,110016.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,up, In,126649.5,2007.5,-124642.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,up, For,125794.5,5163.5,-120631.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,up, inactive,122530.0,2056.0,-120474.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,up, Merry,120981.5,1167.0,-119814.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,up,رض,124606.5,4856.5,-119750.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,up, satisfied,125564.5,6671.0,-118893.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,up, FOR,122843.0,6116.5,-116726.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,up, in,124272.5,8207.0,-116065.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,up, hi,118971.5,3531.5,-115440.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,up, MAY,126355.5,11981.0,-114374.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,down, Human,7240.5,126001.0,118760.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,down, human,10263.0,126764.0,116501.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,down,ingu,5145.0,119706.0,114561.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,down,_human,5457.5,119935.5,114478.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,down,Stuff,8393.0,121472.5,113079.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,down,alie,8152.0,120934.5,112782.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,down, considered,4584.0,117209.0,112625.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,down, impossible,5776.0,117254.0,111478.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,down, while,14541.0,125850.5,111309.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,down,-person,4325.5,114839.5,110514.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,up, among,127216.5,752.5,-126464.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,up, within,126885.0,1334.0,-125551.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,up, hello,124352.5,568.5,-123784.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,up, Hello,126133.5,2609.0,-123524.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,up, pray,125957.5,3165.5,-122792.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,up, In,123066.0,1187.5,-121878.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,up, as,124901.0,3103.5,-121797.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,up, prayer,125790.0,4601.0,-121189.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,up, amongst,121730.0,752.5,-120977.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,up, Welcome,124187.0,3697.5,-120489.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,down, Per,582.0,123744.5,123162.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,down, it,690.0,123212.5,122522.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,down, Def,5600.5,127415.0,121814.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,down, per,1435.0,123086.0,121651.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,down, val,4898.5,125753.0,120854.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,down,opal,5600.5,125728.5,120128.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,down, listing,2022.5,120948.5,118926.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,down, Att,5745.5,124639.5,118894.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,down,قی,5600.5,123475.0,117874.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,down,iggs,4392.0,122215.0,117823.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,up, within,125873.5,1334.0,-124539.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,up, among,124187.5,752.5,-123435.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,up, prayer,126152.5,4601.0,-121551.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,up, pray,123722.0,3165.5,-120556.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,up, In,121245.0,1187.5,-120057.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,up,amiliar,126315.0,7167.0,-119148.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,up, hello,119309.0,568.5,-118740.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,up, AFL,122351.5,4025.5,-118326.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,up, Hello,119867.0,2609.0,-117258.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,up, Activation,122807.5,5884.5,-116923.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,down, Def,2345.5,127415.0,125069.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,down, Per,745.0,123744.5,122999.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,down, it,1177.5,123212.5,122035.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,down, per,1701.0,123086.0,121385.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,down, val,5723.0,125753.0,120030.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,down,opal,6475.0,125728.5,119253.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,down, listing,2467.0,120948.5,118481.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,down, trying,3806.5,121788.5,117982.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,down,sembling,7951.5,125524.0,117572.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,down,قی,6636.0,123475.0,116839.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,up, blessings,128182.0,802.5,-127379.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,up,elcome,126219.0,836.5,-125382.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,up, welcome,125916.0,737.5,-125178.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,up,osg,127274.0,2687.0,-124587.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,up, Graz,127631.5,3295.5,-124336.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,up, disrupting,126841.5,2946.5,-123895.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,up, Ingram,126114.0,2455.0,-123659.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,up, آی,125459.5,1937.0,-123522.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,up,CORD,126761.5,3295.5,-123466.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,up,aso,124331.5,974.5,-123357.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,down, Star,877.5,128175.0,127297.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,down," """,981.5,128156.5,127175.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,down, star,656.5,127669.5,127013.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,down, Gen,234.5,127079.5,126845.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,down, nothing,867.5,127678.5,126811.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,down, Heart,366.5,127143.5,126777.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,down, Des,1126.0,127773.5,126647.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,down, Death,535.5,126860.0,126324.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Jehovah's Witness,religion,neutral,down, De,1926.5,128139.5,126213.0
